id_director,"name","bio_es","bio_en",published,"filepic1","created_ts","updated_ts"
685,"Mila Turajlic","Nació en Belgrado, Serbia, en 1979. Se licenció en política y relaciones internacionales en la Escuela de Economía de Londres, en producción de cine y TV en la Facultad de Arte Dramático de Belgrado, y realizó una maestría en medios y comunicación. Creó y organiza el festival Magnificent 7 de Belgrado. Cinema Komunisto (2010) es su primer largometraje documental.","She was born in Belgrade, Serbia, in 1979. She majored in International Relations and Politics at the London School of Economics, in Film and TV Production at the Belgrade School of Dramatic Arts, and got a Masters in Media and Communication. She created and currently organizes the Magnificent 7 festival in Belgrade. Cinema Komunisto (2010) is her first documentary feature.",1,"mila_turajlic_1.jpg","2012-03-13 19:44:55","2012-03-13 19:44:55"
686,"Lucía Jacob","Nacida en Uruguay en 1975, estudió comunicación audiovisual en la Universidad Ort del Uruguay, y luego se perfeccionó en la ESCAC de Barcelona, España. C3M - Cinemateca del Tercer Mundo es su único largometraje. Falleció en 2011.","Born in Uruguay in 1975, she studied Audiovisual Communication at the Ort University in Uruguay, and later perfected her training at the ESCAC in Barcelona, Spain. C3M - Cinemateca del Tercer Mundo is her only film. She passed away in 2011.",1,"lucia_jacob_1.jpg","2012-03-13 19:46:02","2012-03-13 19:46:02"
687,"Homero Cirelli ","Nació en Buenos Aires en 1961. Estudió música en la Universidad de La Plata y dirección de cine en la Escuela de Arte de Avellaneda. Además de instalaciones y cortometrajes, realizó Berlín (Bafici ‘04), Los Buenos Aires (2005), Porno (Selección Oficial Argentina en el Bafici ‘06), Nuevo cine argentino (2007), Hadas y duendes (Cine del Futuro en el Bafici ‘09) y Yoga (Bafici ‘10).
","He was born in Buenos Aires in 1961. He studied Music at the La Plata University, and Filmmaking at the Avellaneda Art School. Apart from his installations and short films, he has also directed Berlín (Bafici ‘04), Los Buenos Aires (2005), Porno (Argentine Official Selection at Bafici ‘06), Nuevo cine argentino (2007), Hadas y duendes (Cinema of the Future at Bafici ‘09), and Yoga (Bafici ‘10).",1,"homero_cirelli_1.jpg","2012-03-13 19:46:08","2012-03-13 19:46:08"
688,"Oscar Pérez","Nació en Girona, España, en 1973. Estudió cine en el London Institute y se desempeñó como profesor de documental de creación. Junto a Mia de Ribot realizó Xavó-Xaví (2002), Salve Melilla (2006), El sastre (2007), Ventrada (2008) e If the Camera Blows Up (2009).","He was born in Girona, Spain, in 1973. He studied filmmaking at the London Institute and worked as a creative documentary professor. Together with Mia de Ribot he made Xavó-Xaví (2002), Salve Melilla (2006), El sastre (2007), Ventrada (2008) and If the Camera Blows Up (2009).",1,"oscar_perez_1.jpg","2012-03-13 19:46:44","2012-03-21 16:07:59"
689,"Mia de Ribot","Nació en Girona, España, en 1976. Estudió comunicación audiovisual en la Universidad Pompeu Fabra de Barcelona y allí se desempeña como profesora de guión en el Máster de Documental de Creación.","She was born in Girona, Spain, in 1976. She studied Audiovisual Communication at the Pompeu Fabra University in Barcelona, where she works as script professor in the Master on Creative Documentary program.",1,"mia_de_ribot_1.jpg","2012-03-13 19:47:19","2012-03-13 19:47:19"
690,"Hagar Ben Asher ","Nació en Israel en 1979. Estudió en la Escuela de Arte Minshar y para su graduación escribió, dirigió y protagonizó el film Pathways (2007), el cual participó en múltiples festivales alrededor del mundo. The Slut es su segunda película y participó en la Semana de la Crítica en el Festival de Cannes.
","She was born in Israel in 1979. She studied at the Minshar Art School and as a graduation assignment wrote, directed, and starred in Pathways (2007), which participated in many festivals worldwide. The Slut is her second film and was screened at the Critics’ Week in Cannes Film Festival.",1,"hagar_ben_asher_1.jpg","2012-03-13 19:49:05","2012-03-13 19:49:05"
691,"Mia Hansen-Løve","Nació en París, Francia, en 1981. Dirigió el cortometraje Après mûre réflexion (2004) y los largometrajes Tout est pardonné (2007; Bafici ’08) y El padre de mis hijos (2009) que obtuvo el premio especial del jurado en Un Certain Regard del Festival de Cannes.

","She was born in Paris, France, in 1981. She directed the short Après mûre réflexion (2004) and the films Tout est pardonné (2007; Bafici ‘08) and Father of My Children (2009), which won the Special Jury Award at Cannes’ Un Certain Regard.",1,"mia_hansen-love_1.jpg","2012-03-13 19:49:41","2012-03-13 19:49:41"
692,"Michael Glawogger ","Nacido en Graz, Austria, en 1959, estudió en el Instituto de Arte de San Francisco y en la Academia de Cine de Viena. Ha dirigido largometrajes documentales como Movies in the Mind (1996), Megacities (1998) y Working Man’s Death (2005), y otros de ficción como Slumming (2006), Kill Daddy Good Night y Contact High (ambos de 2009).

","Born in Graz, Austria, in 1959, he studied at the San Francisco Art Institute and the Vienna Film Academy. He directed documentaries such as Movies in the Mind (1996), Megacities (1998) and Working Man’s Death (2005), and fiction films like Slumming (2006), Kill Daddy Good Night y Contact High (both in 2009).",1,"michael_glawogger_1.jpg","2012-03-13 19:50:27","2012-03-13 19:50:27"
693,"Theo Solnik","Nacido en San Pablo, Brasil, en 1981, se dedicó desde muy joven a la música y la actuación teatral. Tras estudiar filosofía y ciencias sociales en la Universidad de Oslo, trabajó como periodista y fotógrafo. Desde el 2006, estudia dirección en la Academia Alemana de Cine y TV de Berlín. Dirigió numerosos cortos, como Strangers (2001), Nosso tempo brasilien (2005) y Outrage Germany (2008).
","Born in Sao Paulo, Brazil, in 1981, he worked in music and stage acting from a very early age. After studying Philosophy and Social Sciences at the University of Oslo, he worked as a journalist and photographer. Since 2006, he studies Filmmaking at the German Academy of Film and TV in Berlin. He directed several shorts, including Strangers (2001), Nosso tempo brasilien (2005) and Outrage Germany (2008).",1,"theo_solnik_1.jpg","2012-03-13 19:56:36","2012-03-13 19:56:36"
694,"Nicolas Steiner","Nació en Suiza en 1984. En su adolescencia, fue actor de cine y baterista en distintas bandas. Además de antropología social, estudió cine en Dinamarca, en la Universidad de Zurich y en el Instituto de Arte de San Francisco. Dirigió los cortometrajes Sticky (2008) e It’s Me Helmut (2009), y el mediometraje documental Thunderbolt and Wind Debauch (2009).
","He was born in Switzerland in 1984. In his teens he was a film actor and a drummer for several bands. He studied Social Anthropology and Film in Denmark, the University of Zurich and the San Francisco Art Institute. He directed the shorts Sticky (2008) and It’s Me Helmut (2009), as well as the documentary medium length film Thunderbolt and Wind Debauch (2009).",1,"nicolas_steiner_1.jpg","2012-03-13 19:57:26","2012-03-13 19:57:26"
695,"Rubén Guzman","Nacido en Buenos Aires en 1959, estudió bellas artes y se especializó en cine y video en la ECCIAD canadiense. Es docente, curador de artes audiovisuales y nuevas tecnologías, y ha trabajado con directores como Guy Maddin y Michael Mills. En su vasta producción cinematográfica se destacan La cabeza olvidada (1999), Rebelión en la pulpería (2006) y Óxido (2008).
","Born in Buenos Aires in 1959, he studied Fine Arts and specialized in film and video at the ECCIAD in Canada. He’s a professor, a curator of audiovisual arts and new technologies, and worked with directors like Guy Maddin and Michael Mills. His extensive film production includes La cabeza olvidada (1999), Rebelión en la pulpería (2006) and Óxido (2008).",1,"ruben_guzman_1.jpg","2012-03-13 19:58:03","2012-03-13 19:58:03"
696,"Rebecca Thomas","Nació en California, EEUU, en 1984, y se crió en Las Vegas. Estudió cine en la Universidad Brigham Young, pasó un año y medio en Japón junto a una misión mormona, y luego se especializó en dirección en la Universidad de Columbia en Nueva York. Electrick Children es su primer largometraje.
","She was born in California, USA, in 1984, and grew up in Las Vegas. She studied Film at the Brigham Young University, spent a year and a half in Japan with a mormon mission, and later specialized in Fillmmaking at the University of Columbia in New York. Electrick Children is her first feature film.",1,"rebecca_thomas_1.jpg","2012-03-13 19:58:47","2012-03-13 19:58:47"
697,"Delia Ackerman","Nació en Lima, Perú, en 1960. Estudió periodismo en la Universidad de Lima y en la de Columbia, en Nueva York. Dirigió los documentales Las manos de Dios (2004), Volviendo a la luz (2008) y Madre mar (2011), entre otros.
","She was born in Lima, Peru, in 1960. She studied Journalism in the University of Lima and in Columbia University in New York. She directed the documentaries Las manos de Dios (2004), Volviendo a la luz (2008) and Madre mar (2011), among others.",1,"delia_ackerman_1.jpg","2012-03-13 19:59:17","2012-03-13 19:59:17"
698,"Heather Greer","Graduada en Bellas Artes en la Universidad Georgetown, realizó un máster en la Escuela de Artes Tisch, donde actualmente da clases. Además de varias instalaciones, dirigió el documental The Gentleman from Shanghai (2010). 
","A graduate in Fine Arts from Georgetown University, she has an MA from the Tisch School of the Arts, where she currently works as a professor. She directed several installations, and the documentary film The Gentleman from Shanghai (2010).",1,"heather_greer_1.jpg","2012-03-13 19:59:47","2012-03-13 19:59:47"
699,"Carlos Fausto","Nacido en San Pablo, Brasil, en 1963, es profesor de antropología y desde 2002 coordina un proyecto de documentación en video del pueblo Kuikuro, junto a la ONG Video nas Aldeias.
","Born in Sao Paulo, Brazil, in 1963, he’s an Anthropology professor and since 2002 he coordinates a documentary video project with the Kuikuro people, together with the NGO Video nas Aldeias.",1,"carlos_fausto_1.jpg","2012-03-13 20:00:30","2012-03-13 20:00:30"
700,"Leonardo Sette","Estudió cine en Cuba y en La Fémis francesa, y se graduó en historia del cine en la Universidad París 1. Dirigió el cortometraje Ocidente (2008).
","He studied Filmmaking in Cuba and at La Fémis in France, and graduated in Film History from Paris 1 University. He directed the short film Ocidente (2008).",1,"leonardo_sette_1.jpg","2012-03-13 20:01:01","2012-03-13 20:01:01"
701,"Takumã Kuikuro","Nacido en 1984, se crió en la Reserva Indígena Xingu, en el Mato Grosso. Con el proyecto Video nas Aldeias, ha codirigido cortos como Nguné elü (2004) e Imbé gikegü (2006).
","Born in 1984, he grew up in the Xingu Indigenous Reservation, in Mato Grosso. Through the project Video nas Aldeias, he co-directed shorts like Nguné elü (2004) and Imbé gikegü (2006).",1,"takuma_kuikuro_1.jpg","2012-03-13 20:01:34","2012-03-13 20:01:34"
702,"Ximena González ","Nacida en Buenos Aires en 1981, se graduó como documentalista en el Instituto de Arte Cinematográfico de Avellaneda y como licenciada en Enseñanza de Artes Audiovisuales en la Universidad Nacional de San Martín. Fue coproductora y codirectora artística del Festival de Cine Andino, ejerce la docencia y ha dirigido los cortos Y vi la esperma brotar de sus ojos (2008) y Marea (2009).
","Born in Buenos Aires in 1981, she majored in Documentary Filmmaking at the Institute of Film Arts and also Audiovisual Art Teaching at the National University of San Martin. She was a co-producer and co-director of the Andean Film festival, works as a teacher, and directed the short films Y vi la esperma brotar de sus ojos (2008) and Marea (2009).",1,"ximena_gonzalez_1.jpg","2012-03-13 20:02:06","2012-03-13 20:02:06"
703,"Carlos Serrano Azcona","Nació en Madrid, España, en 1969. En el año 2006 fundó la productora Estar Ahí Cinema, con la que realizó su primer largometraje documental como director y guionista, El Árbol (Bafici ‘09; exhibido en los festivales de Rotterdam, Moscú y Viena). 
","He was born in Madrid, Spain, in 1969. In 2006 he founded the production company Estar Ahí Cinema, with which he made his first documentary feature as director and scriptwriter, The Tree (Bafici ‘09; screened at Rotterdam, Moscow and Vienna festivals).",1,"carlos_serrano_azcona_1.jpg","2012-03-13 20:02:47","2012-03-13 20:02:47"
